orbital_period,transit_duration,transit_depth,koi_ror,planet_radius,koi_sma,inclination,equilibrium_temp,insolation,koi_srho,stellar_temp,stellar_logg,stellar_radius,stellar_mass,disposition
35.9216912,0.585,221.3,0.015255,1.38,0.1958,89.95,468.0,11.38,558.15948,5161.0,4.49,0.829,0.775,CANDIDATE
35.8726918,4.402,916.3,0.037244,62.51,0.2961,87.71,1670.0,1837.31,0.20545,5254.0,2.494,15.369,2.687,FALSE POSITIVE
102.300622,4.473,781.2,0.03432,35.36,0.4546,89.38,984.0,221.33,0.55153,4895.0,2.566,9.435,1.195,CANDIDATE
359.8455,34.84,503.9,0.020375,14.76,1.2126,89.95,510.0,16.01,0.05913,4945.0,3.058,6.632,1.835,CANDIDATE
22.7783121,1.037,155.6,0.011708,1.89,0.1651,89.95,863.0,130.87,147.36241,6538.0,4.162,1.477,1.153,CANDIDATE
114.406187,4.92,1306.0,0.03211,2.42,0.405,89.95,267.0,1.21,7.98857,4641.0,4.589,0.691,0.677,CANDIDATE
132.114,2.514,216.8,0.013051,0.75,0.4078,89.95,217.0,0.52,66.37273,4342.0,4.715,0.523,0.518,CANDIDATE
623.2344,14.448,602.8,0.022285,2.04,1.3288,89.95,196.0,0.35,1.84346,5600.0,4.496,0.839,0.804,CANDIDATE
46.16051579,2.37,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
217.170081,4.291,937.0,85.19371,109061.0,0.9171,83.65,802.0,97.62,167.08481,5083.0,2.638,11.723,2.176,CANDIDATE
287.33114,12.722,406.7,0.018829,2.07,0.8181,89.8,266.0,1.18,0.77669,5426.0,4.378,1.007,0.883,CANDIDATE
9.8788502,2.951,454.7,0.021044,2.64,0.0932,87.7,1003.0,238.98,1.1738,6477.0,4.361,1.148,1.102,CONFIRMED
189.456089,3.077,453.0,0.019638,2.2,0.6319,89.95,337.0,3.04,51.19405,5991.0,4.387,1.026,0.938,CANDIDATE
230.358183,2.031,1023.0,0.029765,2.87,0.692,89.95,289.0,1.66,193.74808,5803.0,4.465,0.884,0.83,CANDIDATE
211.54114,5.4,751.0,0.025025,1.88,0.628,89.95,251.0,0.94,11.70639,5433.0,4.629,0.689,0.736,CANDIDATE
88.523517,7.22,828.0,0.031674,1.6,0.3027,88.81,209.0,0.45,0.22334,3827.0,4.782,0.462,0.471,CANDIDATE
386.22400908,4.93,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
134.35872,13.3,75.2,0.008084,1.27,0.5414,89.95,499.0,14.61,0.43787,6948.0,4.194,1.433,1.171,CANDIDATE
55.01469183,2.34,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
198.781156,6.77,138.3,0.010874,1.69,0.7141,89.95,404.0,6.33,5.28159,6493.0,4.22,1.424,1.229,CANDIDATE
588.63759,3.84,322.1,0.016355,1.52,1.2726,89.95,185.0,0.28,71.74966,5135.0,4.479,0.849,0.792,FALSE POSITIVE
111.149082,2.911,394.2,0.018047,1.87,0.462,89.95,364.0,4.16,38.4836,5763.0,4.511,0.948,1.063,CANDIDATE
284.87177,15.63,106.7,0.009524,1.84,0.8901,89.95,401.0,6.1,0.64634,6437.0,4.004,1.773,1.158,CANDIDATE
9.8338474,14.585,57.6,0.007489,0.98,0.092,78.42,946.0,188.78,0.00955,5929.0,4.308,1.202,1.071,FALSE POSITIVE
190.860818,2.823,512.0,0.020979,1.84,0.6244,89.95,273.0,1.32,53.5553,5463.0,4.578,0.803,0.893,CANDIDATE
374.41813,17.9,430.2,0.019694,2.42,1.0739,89.95,280.0,1.44,0.33106,6195.0,4.407,1.124,1.178,CANDIDATE
263.30198,2.213,377.6,0.017752,2.19,0.7722,89.95,308.0,2.11,206.13164,5758.0,4.277,1.132,0.885,CANDIDATE
370.31761,12.588,1885.0,0.038964,2.98,0.8914,89.95,182.0,0.26,1.45538,4665.0,4.584,0.701,0.689,CANDIDATE
37.959659,2.793,287.9,0.015618,1.41,0.2137,89.95,484.0,12.93,12.20918,5573.0,4.558,0.827,0.902,CANDIDATE
405.6296,11.26,304.3,0.016212,1.4,1.0226,89.95,216.0,0.52,1.76578,5583.0,4.58,0.79,0.865,CANDIDATE
1.080695116,7.449,312770.0,0.60744,155.22,0.0247,71.83,3344.0,29671.05,0.12745,7796.0,3.937,2.34,1.725,FALSE POSITIVE
11.8307724,8.791,136.0,0.011053,1.16,0.0968,85.99,770.0,83.17,0.08191,5550.0,4.411,0.958,0.862,CANDIDATE
434.28175,8.14,663.1,0.023645,1.94,0.9941,89.95,212.0,0.48,6.31203,5544.0,4.529,0.75,0.693,CANDIDATE
33.814176,7.69,222.6,0.013689,1.49,0.2095,89.95,589.0,28.41,0.63081,6122.0,4.471,0.996,1.07,CANDIDATE
16.2957847,5.16,409.8,0.019312,2.13,0.1306,88.26,744.0,72.62,0.55662,6063.0,4.476,1.012,1.117,CANDIDATE
28.201998,3.86,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
58.92565,14.56,44.7,0.006219,1.5,0.3495,89.95,809.0,101.17,0.16338,7282.0,3.961,2.216,1.636,CANDIDATE
24.0733775,19.612,1325.7,0.042017,27.78,0.1595,78.98,1263.0,601.46,0.00357,4647.0,2.843,6.055,0.932,FALSE POSITIVE
19.2405821,4.99,207.4,0.012881,1.19,0.1306,89.49,565.0,24.17,1.22823,5031.0,4.485,0.848,0.801,CANDIDATE
232.040326,12.235,290.8,0.016278,2.05,0.7326,89.7,327.0,2.71,0.57442,5903.0,4.3,1.156,0.974,CONFIRMED
28.684308,4.64,282.3,0.015041,1.35,0.1674,89.95,512.0,16.27,2.53238,5243.0,4.49,0.821,0.761,CANDIDATE
265.29617,4.1,608.0,0.02249,2.99,0.8106,89.95,302.0,1.97,29.34717,5589.0,4.27,1.218,1.007,CANDIDATE
61.569765,9.75,298.3,0.016067,2.44,0.3045,89.35,530.0,18.66,0.3979,5626.0,4.149,1.389,0.991,CONFIRMED
58.940569,4.769,570.3,0.022938,2.48,0.3015,89.51,465.0,11.06,2.31031,5819.0,4.468,0.99,1.049,CANDIDATE
14.1502311,1.503,208.1,0.012874,0.74,0.0931,89.99,390.0,5.44,36.5393,3705.0,4.721,0.529,0.536,CANDIDATE
486.12702,9.495,120.6,0.01017,1.18,1.1989,89.95,249.0,0.91,4.01742,6008.0,4.373,1.062,0.972,CANDIDATE
1.71029474,2.946,158.9,0.013022,1.04,0.0254,72.57,1267.0,610.77,0.13516,5365.0,4.586,0.729,0.747,FALSE POSITIVE
31.8245304,4.17,79.0,0.008651,0.8,0.1911,89.38,589.0,28.37,1.52846,6338.0,4.545,0.847,0.918,CONFIRMED
140.24408749,5.43,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
48.04066636,1.62,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
12.008552,4.613,76.6,0.009682,2.08,0.1041,84.33,1016.0,251.93,0.09941,5303.0,3.87,1.964,1.042,CANDIDATE
10.4314847,2.09,59.1,0.009133,0.77,0.0884,85.83,700.0,56.67,0.38692,5361.0,4.588,0.774,0.848,CANDIDATE
47.5571352,1.708,339.0,0.017684,1.85,0.2494,89.95,507.0,15.58,41.87436,5861.0,4.436,0.958,0.914,CANDIDATE
1.838514245,3.2601,118960.0,0.499988,57.6,0.0279,79.4,1572.0,1447.16,0.7623,5799.0,4.326,1.055,0.861,FALSE POSITIVE
8.412008943,5.41096,136110.0,0.354243,50.83,0.0825,87.91,1100.0,345.76,0.8635,6247.0,4.225,1.314,1.057,FALSE POSITIVE
3.912679136,3.556,291510.0,22.820008,1794.2,0.0427,64.31,1018.0,253.12,187.57475,5616.0,4.553,0.72,0.675,FALSE POSITIVE
7.544804312,8.2678,6501.7,0.364181,63.99,0.073,70.38,1233.0,546.03,0.01781,5953.0,3.984,1.609,0.91,FALSE POSITIVE
27.2497521,11.609,102.0,0.009088,4.49,0.2193,89.37,1090.0,333.56,0.14288,5440.0,3.404,4.524,1.894,CANDIDATE
2.283466438,7.7999,864260.0,1.165546,218.79,0.0373,84.66,2014.0,3883.24,0.43124,6723.0,4.089,1.719,1.327,FALSE POSITIVE
0.692807507,1.49242,25338.0,0.425253,46.44,0.0154,66.75,2057.0,4211.9,1.09701,5780.0,4.438,1.0,1.0,FALSE POSITIVE
17.279290765,5.07591,164310.0,0.384903,27.66,0.1141,89.16,556.0,22.63,2.4124,5251.0,4.623,0.658,0.663,FALSE POSITIVE
16.9972894,2.585,225.0,0.015447,3.14,0.1378,88.41,956.0,197.18,1.72913,5897.0,3.98,1.86,1.204,CANDIDATE
93.05654364,2.34,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
88.433122,2.392,120.4,0.010199,1.7,0.4212,89.95,595.0,29.68,56.15251,7092.0,4.176,1.525,1.272,CANDIDATE
282.34315,3.956,220.5,0.014083,2.35,0.9132,89.95,404.0,6.31,26.23443,7092.0,4.176,1.525,1.272,CANDIDATE
4.326946311,5.55905,409030.0,0.65273,106.99,0.0517,87.08,1481.0,1137.15,0.85455,6231.0,4.078,1.501,0.984,FALSE POSITIVE
527.29093,14.305,200.8,0.012918,1.3,1.2344,89.95,216.0,0.51,1.45108,5671.0,4.466,0.919,0.9,FALSE POSITIVE
168.858303,12.964,119.1,0.010081,2.41,0.671,89.95,526.0,18.16,0.67186,6608.0,3.907,2.189,1.412,FALSE POSITIVE
5.34264143,2.453,691.3,0.023564,1.72,0.0531,89.93,799.0,96.47,3.27869,5101.0,4.63,0.67,0.699,CONFIRMED
19.38444245,20.5899,3372.0,0.051572,28.3,0.1719,88.44,1185.0,466.04,0.0208,4968.0,3.291,5.026,1.8,FALSE POSITIVE
1.645319649,1.635,1082.0,0.029805,2.46,0.0257,89.14,1296.0,666.35,3.42758,5416.0,4.603,0.756,0.847,CANDIDATE
2.179924994,4.87581,253150.0,0.578174,60.99,0.0334,81.71,1448.0,1040.63,0.47773,6106.0,4.487,0.966,1.043,FALSE POSITIVE
10.135401047,5.6831,256060.0,0.577,89.16,0.0894,87.91,1035.0,270.76,1.31512,5895.0,4.103,1.415,0.926,FALSE POSITIVE
2.02487934,1.621,145.8,0.011131,1.0,0.0288,87.66,1284.0,643.17,3.32921,5440.0,4.496,0.825,0.779,FALSE POSITIVE
15.3573445,1.634,117.1,0.013216,1.42,0.1223,87.48,729.0,66.65,0.85435,5818.0,4.464,0.986,1.032,CANDIDATE
5.71668787,1.97,431.7,0.019874,1.92,0.0599,88.04,955.0,196.51,3.39306,5638.0,4.488,0.883,0.875,CONFIRMED
51.1658019,4.637,259.2,0.016698,1.51,0.2494,89.08,398.0,5.96,0.96255,4963.0,4.501,0.826,0.789,CONFIRMED
12.4249559,16.332,110.4,0.00951,0.88,0.1017,88.28,703.0,57.8,0.02403,5524.0,4.54,0.847,0.908,FALSE POSITIVE
12.427135,12.81,32.5,0.005259,1.05,0.1167,89.95,1143.0,403.8,0.05107,6561.0,4.054,1.821,1.376,FALSE POSITIVE
77.792718,6.08,287.9,0.015988,2.17,0.3548,89.6,453.0,10.0,1.70931,5497.0,4.243,1.241,0.981,CANDIDATE
163.51489847,3.08,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
1.946198513,4.0336,130720.0,0.336034,52.58,0.0315,87.09,1853.0,2779.44,0.58915,6224.0,4.165,1.433,1.094,FALSE POSITIVE
5.288547653,3.2646,2185.3,0.055215,55.28,0.0793,81.45,2333.0,6999.38,0.16525,4918.0,2.889,9.169,2.376,CANDIDATE
294.055263,14.32,770.0,0.025404,2.8,0.8824,89.95,288.0,1.64,0.90565,6108.0,4.453,1.011,1.052,CANDIDATE
30.4838006,2.6,18441.0,0.411601,23.87,0.1552,88.89,315.0,2.32,5.16796,3857.0,4.717,0.531,0.535,FALSE POSITIVE
5.7584367,2.587,736.6,0.02398,66.22,0.0968,89.67,3389.0,31195.25,2.97176,4754.0,2.194,25.287,3.644,FALSE POSITIVE
25.9522913,10.977,557.8,0.02145,2.03,0.1696,89.55,567.0,24.49,0.17154,5692.0,4.547,0.866,0.965,FALSE POSITIVE
8.58599537,2.4078,818.0,0.025638,39.03,0.1165,89.32,2319.0,6831.52,4.82515,4805.0,2.605,13.941,2.853,FALSE POSITIVE
9.892240848,4.1774,5283.2,0.366502,40.38,0.0924,81.58,907.0,160.25,0.12921,6225.0,4.461,1.009,1.07,FALSE POSITIVE
126.505657,8.836,95.5,0.009097,1.51,0.5347,89.95,528.0,18.42,1.50954,7092.0,4.176,1.525,1.272,CANDIDATE
1.129848432,2.07578,4658.5,0.154904,120.13,0.0257,63.5,3553.0,37690.9,0.18884,4846.0,2.984,7.102,1.775,FALSE POSITIVE
7.244778994,3.3873,99147.0,0.298437,25.68,0.0701,88.46,818.0,105.76,2.65047,5530.0,4.586,0.788,0.882,FALSE POSITIVE
110.1552727,2.04,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
0.730964241,2.483,44.0,0.006188,0.99,0.0164,77.58,2467.0,8801.05,0.34309,5929.0,4.152,1.463,1.107,FALSE POSITIVE
117.684591,2.219,134.6,0.010894,1.52,0.4789,89.95,459.0,10.46,67.74817,6362.0,4.248,1.279,1.054,CANDIDATE
17.734020239,7.27595,186680.0,0.551115,93.52,0.1316,88.03,892.0,149.48,0.8672,5883.0,4.04,1.554,0.966,FALSE POSITIVE
46.245164,5.663,492.1,0.02036,2.46,0.2466,89.62,519.0,17.15,1.79605,5553.0,4.32,1.107,0.933,CANDIDATE
9.7043379,3.515,129.0,0.010444,1.19,0.092,89.81,932.0,178.46,1.93303,6273.0,4.442,1.044,1.099,CANDIDATE
34.775371,2.93,38.8,0.005825,0.67,0.2186,89.38,582.0,27.11,8.08226,6028.0,4.459,1.047,1.149,CANDIDATE
0.306702491,0.9074,138.8,0.010797,0.93,0.008,86.24,2318.0,6868.33,3.71096,5310.0,4.512,0.786,0.732,CANDIDATE
12.7713826,3.347,141.8,0.011084,1.26,0.1104,89.22,851.0,123.93,2.38393,6273.0,4.442,1.044,1.099,CANDIDATE
0.829019343,4.8401,278260.0,0.62116,90.08,0.0184,71.08,2492.0,9089.67,0.30084,6645.0,4.271,1.328,1.206,FALSE POSITIVE
1.1080999,3.3542,380930.0,0.642864,124.19,0.0198,82.58,2212.0,5632.6,1.0366,5299.0,3.865,1.769,0.837,FALSE POSITIVE
42.294739,34.63,254.2,0.163499,140.14,0.3162,59.36,1083.0,324.71,0.00012,4926.0,3.02,7.849,2.351,CANDIDATE
215.778765,3.737,377.6,0.019095,14.71,0.8877,89.95,610.0,32.65,13.28005,4902.0,3.042,7.056,1.996,FALSE POSITIVE
1.444486083,1.437,980.7,0.028315,1.73,0.0205,87.69,1051.0,290.01,3.9314,4569.0,4.686,0.559,0.553,CANDIDATE
5.99273265,2.6502,69.8,0.007793,0.91,0.0632,88.08,1010.0,245.32,1.80736,5574.0,4.354,1.065,0.933,CONFIRMED
5.10110666,2.657,65.1,0.007283,0.85,0.0567,89.68,1065.0,304.8,2.327,5574.0,4.354,1.065,0.933,CONFIRMED
11.6089351,2.957,199.6,0.120487,46.44,0.1219,78.73,1496.0,1184.51,0.02536,6303.0,3.595,3.53,1.786,CANDIDATE
94.22498,22.445,346.3,0.01888,1.84,0.402,87.73,387.0,5.28,0.01756,5880.0,4.525,0.893,0.974,FALSE POSITIVE
14.2378417,4.86,193.0,0.012587,1.1,0.1095,89.17,629.0,37.02,0.93327,5273.0,4.566,0.801,0.861,CANDIDATE
241.0122,1.19,216.1,0.013877,4.41,0.9684,89.95,600.0,30.56,959.13239,7843.0,3.829,2.909,2.081,FALSE POSITIVE
10.8206034,2.848,116.7,0.0103,1.19,0.0958,88.57,885.0,145.06,2.16996,6032.0,4.387,1.06,0.999,CANDIDATE
164.689421,1.847,521.0,0.021587,2.24,0.594,89.95,340.0,3.15,146.54901,6089.0,4.495,0.95,1.031,FALSE POSITIVE
4.264729569,2.2075,22672.0,0.19358,29.95,0.0495,85.27,1428.0,983.86,1.45985,6052.0,4.084,1.417,0.887,FALSE POSITIVE
4.804469712,3.51946,132620.0,0.350543,30.97,0.0531,87.47,958.0,198.67,1.72553,5561.0,4.558,0.809,0.864,FALSE POSITIVE
6.150529292,4.4562,2417.1,0.291326,49.79,0.0675,72.57,1421.0,964.26,0.03518,6691.0,4.084,1.565,1.083,FALSE POSITIVE
4.944927575,3.4648,1028.7,0.253805,19.43,0.0504,70.33,728.0,66.56,0.03635,4428.0,4.59,0.701,0.697,FALSE POSITIVE
4.442517008,2.43922,25342.0,0.21339,26.08,0.0548,85.02,1258.0,593.85,1.20478,6316.0,4.387,1.119,1.109,FALSE POSITIVE
10.2090268,6.264,36.7,0.005552,0.92,0.1014,89.01,1058.0,296.42,0.33386,6188.0,4.196,1.524,1.33,CANDIDATE
62.7356439,10.7925,243700.0,0.573105,90.12,0.3105,89.32,590.0,28.65,1.13981,6211.0,4.127,1.44,1.013,FALSE POSITIVE
7.035518449,3.5286,2139.0,0.321339,24.91,0.0631,77.34,782.0,88.6,0.07402,5288.0,4.566,0.71,0.675,FALSE POSITIVE
54.2916336,3.364,97.8,0.009748,1.67,0.3102,89.38,665.0,46.21,4.11273,6711.0,4.179,1.565,1.353,CANDIDATE
453.54212,17.026,861.0,0.02813,9.23,1.3292,89.78,390.0,5.45,0.41255,5874.0,3.664,3.006,1.519,CONFIRMED
0.579516759,1.342,27.0,0.005026,0.6,0.014,76.21,2484.0,8953.61,1.08161,6339.0,4.387,1.102,1.075,FALSE POSITIVE
122.8054416,2.663,313.0,0.361369,118.62,0.5563,88.94,602.0,31.11,0.48001,5874.0,3.664,3.006,1.519,CANDIDATE
16.2480865,8.232,438.7,0.023604,2.38,0.1189,81.92,704.0,58.1,0.02057,5729.0,4.436,0.923,0.848,FALSE POSITIVE
466.9407,30.56,979.2,0.028736,2.9,1.1156,89.95,230.0,0.66,0.1324,5729.0,4.436,0.923,0.848,FALSE POSITIVE
289.788624,2.857,473.9,0.020974,5.51,1.0558,89.95,537.0,19.6,56.1568,8057.0,3.946,2.407,1.868,FALSE POSITIVE
55.00402906,6.06,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
2.873657901,2.1054,43895.0,0.441619,110.29,0.0431,83.11,1830.0,2645.12,1.915,5692.0,3.829,2.287,1.288,FALSE POSITIVE
1.680425996,5.4548,277250.0,0.57515,102.31,0.0306,79.5,2203.0,5564.77,0.29821,6844.0,4.145,1.629,1.358,FALSE POSITIVE
0.53345831,1.32,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
20.686460198,37.7424,136150.0,0.327893,184.22,0.1582,89.98,1210.0,506.27,0.00782,4809.0,3.106,5.145,1.232,FALSE POSITIVE
131.68018,14.73,2067.0,0.041946,5.96,0.5386,89.95,444.0,9.15,0.38515,6468.0,4.288,1.302,1.198,FALSE POSITIVE
37.8404232,6.408,232.6,0.014016,1.76,0.2363,89.73,607.0,32.14,1.18367,6243.0,4.406,1.149,1.226,CANDIDATE
200.762693,2.215,1920.0,41.808266,15056.9,0.8547,87.66,692.0,54.06,651.04913,7981.0,3.716,3.298,2.061,FALSE POSITIVE
1.123258617,4.27355,377580.0,0.636954,150.94,0.0258,81.04,3215.0,25226.88,0.53603,7945.0,4.023,2.17,1.812,FALSE POSITIVE
47.25643291,2.0,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
32.0273169,5.144,161.7,0.011529,1.14,0.1945,89.68,525.0,17.95,1.85582,5505.0,4.501,0.909,0.955,CANDIDATE
8.75630628,2.852,81.9,0.008347,1.12,0.0844,89.03,982.0,219.87,2.62558,5839.0,4.279,1.227,1.044,CANDIDATE
9.6183111,4.215,25.0,0.004666,0.85,0.0934,88.37,1142.0,402.64,0.79126,6134.0,4.065,1.665,1.173,CANDIDATE
12.4250319,1.4446,29.5,0.005439,0.89,0.1092,88.94,1030.0,266.45,9.01154,6290.0,4.133,1.506,1.123,FALSE POSITIVE
386.370512,11.007,1336.4,0.032485,2.96,0.9712,90.0,209.0,0.45,2.68951,5119.0,4.508,0.834,0.818,CONFIRMED
0.518060209,1.8062,2258.4,0.317784,61.49,0.0118,34.34,2921.0,17224.79,0.25157,5405.0,3.853,1.772,0.816,CANDIDATE
17.3695112,4.012,314.0,0.015932,1.45,0.1228,89.5,588.0,28.35,2.11367,5119.0,4.508,0.834,0.818,CANDIDATE
17.8693759,6.886,63.0,0.007351,0.81,0.1369,89.38,759.0,78.58,0.42644,6328.0,4.456,1.013,1.069,CANDIDATE
17.236085,4.209,330.0,0.016355,1.98,0.1278,89.93,721.0,63.85,2.04371,5543.0,4.318,1.111,0.937,CANDIDATE
12.4297161,15.078,192.7,0.0127,1.26,0.1058,87.27,742.0,71.78,0.02832,5754.0,4.534,0.905,1.021,FALSE POSITIVE
12.4288476,16.43,165.4,0.011609,1.12,0.1027,89.7,725.0,65.27,0.02481,5595.0,4.513,0.886,0.933,FALSE POSITIVE
12.4258252,21.841,130.2,0.011099,1.27,0.1074,78.01,822.0,108.1,0.00447,5968.0,4.426,1.048,1.069,FALSE POSITIVE
153.725848,117.52,5257.7,0.348453,259.36,0.5663,75.93,734.0,68.48,0.00011,4794.0,2.781,6.816,1.023,FALSE POSITIVE
12.4257907,19.859,340.1,0.016742,1.27,0.0922,85.16,589.0,28.51,0.01154,4873.0,4.586,0.693,0.676,FALSE POSITIVE
12.4253356,27.49,374.4,0.023678,2.02,0.0966,50.88,683.0,51.57,0.00044,5442.0,4.541,0.783,0.778,FALSE POSITIVE
12.4254201,18.56,144.5,0.011191,0.84,0.0961,84.82,659.0,44.57,0.01301,5571.0,4.643,0.691,0.776,FALSE POSITIVE
12.424995,20.282,51.5,0.007111,2.06,0.115,76.84,1293.0,660.61,0.00431,6098.0,3.707,2.657,1.313,FALSE POSITIVE
12.4227918,27.29,202.6,0.018364,1.44,0.097,45.29,634.0,38.29,0.00033,5279.0,4.62,0.72,0.796,FALSE POSITIVE
485.92297,3.756,122.9,0.010284,1.07,1.1294,89.95,225.0,0.61,57.08016,5551.0,4.386,0.957,0.811,CANDIDATE
22.913446297,4.11699,251840.0,0.576227,81.61,0.1682,89.32,811.0,102.27,7.72942,6621.0,4.294,1.297,1.213,FALSE POSITIVE
9.6550473,2.752,313.1,0.015707,1.45,0.0825,89.74,705.0,58.36,4.0042,4999.0,4.49,0.843,0.8,CANDIDATE
10.0046881,2.389,50.6,0.006576,1.9,0.1048,89.95,1466.0,1091.58,6.31347,6620.0,3.779,2.641,1.531,FALSE POSITIVE
8.65315602,2.627,417.5,0.018046,1.37,0.0737,89.89,643.0,40.5,4.23613,4746.0,4.605,0.696,0.713,FALSE POSITIVE
228.65412,2.487,179.1,0.012437,3.63,0.8976,89.95,521.0,17.44,120.56591,6845.0,3.849,2.674,1.843,CANDIDATE
2.243015737,4.31675,277950.0,0.585583,92.34,0.0327,83.47,1813.0,2547.31,0.74091,6181.0,4.084,1.444,0.923,FALSE POSITIVE
4.694218481,4.53365,175470.0,0.416638,35.81,0.052,86.51,946.0,189.23,0.89368,5512.0,4.575,0.787,0.851,FALSE POSITIVE
0.87683182,1.96,421.1,0.021076,2.39,0.0851,88.5,878.0,3077.39,0.39899,5767.0,4.438,1.0,0.974,FALSE POSITIVE
0.953734449,1.7616,1240.4,0.298872,47.65,0.0214,45.34,2672.0,12038.6,0.12048,7332.0,4.265,1.46,1.43,FALSE POSITIVE
2.073873563,6.5605,603810.0,0.746,274.78,0.0403,87.37,3150.0,23242.18,0.35363,7803.0,3.688,3.373,2.023,FALSE POSITIVE
15.713787218,11.3122,60384.0,0.251598,27.64,0.1197,85.87,747.0,73.68,0.09073,5843.0,4.399,1.006,0.924,FALSE POSITIVE
7.964440392,9.1701,68454.0,0.236195,18.98,0.0693,90.0,755.0,76.69,0.16644,5250.0,4.548,0.736,0.698,FALSE POSITIVE
0.518071538,1.7865,2195.5,0.318862,42.1,0.0126,34.22,2536.0,9823.05,0.25201,5876.0,4.273,1.209,0.999,FALSE POSITIVE
2.151214629,2.226,332.6,0.016279,14.54,0.0332,88.16,3287.0,27604.18,1.60803,4748.0,2.635,8.179,1.053,FALSE POSITIVE
12.7143635,3.101,524.8,0.020912,2.2,0.1074,89.87,785.0,89.81,3.80181,5947.0,4.481,0.962,1.022,CANDIDATE
80.4103783,3.487,591.4,0.026973,4.93,0.3412,89.37,535.0,19.35,1.65202,5476.0,3.904,1.673,0.819,CANDIDATE
1.93188768,1.087,37.8,0.00568,0.57,0.0304,88.89,1427.0,977.65,11.71282,5896.0,4.516,0.914,1.0,CANDIDATE
320.18471858,11.94,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
12.426469,25.71,180.5,0.017107,1.66,0.1052,46.92,729.0,66.74,0.00036,5691.0,4.544,0.887,1.003,FALSE POSITIVE
12.4262889,18.764,94.2,0.010301,1.23,0.111,70.89,864.0,131.83,0.00237,6246.0,4.433,1.092,1.18,FALSE POSITIVE
12.424747,25.24,139.0,0.014934,1.35,0.1023,47.54,691.0,53.94,0.00037,5514.0,4.569,0.826,0.926,FALSE POSITIVE
12.4255705,28.88,139.4,0.015196,1.37,0.102,40.91,721.0,63.95,0.00027,5742.0,4.564,0.827,0.921,FALSE POSITIVE
12.426173,30.64,115.1,0.018004,2.67,0.1057,33.57,1006.0,242.41,0.00021,6367.0,4.181,1.357,1.019,FALSE POSITIVE
12.4244306,26.15,214.1,0.018455,1.59,0.1003,46.31,714.0,61.31,0.00035,5761.0,4.581,0.791,0.881,FALSE POSITIVE
6.71738328,3.60057,164980.0,0.368371,37.65,0.0656,89.53,883.0,143.87,3.05468,5301.0,4.416,0.936,0.833,FALSE POSITIVE
24.955998503,2.76331,4856.1,0.112001,36.91,0.2108,88.32,1438.0,1011.42,1.20221,8617.0,3.78,3.018,2.002,FALSE POSITIVE
5.2449156,8.367,35.5,0.005433,0.52,0.0562,89.78,1015.0,251.14,0.07842,5823.0,4.486,0.878,0.862,CANDIDATE
168.66934782,4.07,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,CANDIDATE
4.426942241,1.6116,2896.6,0.066636,5.43,0.048,84.65,958.0,199.4,1.02508,5511.0,4.569,0.746,0.753,FALSE POSITIVE
571.280892,21.827,460.7,0.020623,3.65,1.5017,89.95,324.0,2.62,0.25325,7081.0,4.16,1.619,1.387,CANDIDATE
4.66185924,3.164,49.3,0.006553,1.16,0.0609,88.81,1610.0,1590.18,1.13752,7081.0,4.16,1.619,1.387,CANDIDATE
1.213672208,1.3644,2731.0,6.416173,697.14,0.0226,36.1,1789.0,2422.45,9.74636,6113.0,4.463,0.995,1.044,CANDIDATE
3.454241684,4.69505,88195.0,0.282688,75.11,0.0504,85.66,2010.0,3867.02,0.47279,6562.0,3.822,2.433,1.435,FALSE POSITIVE
90.097375,12.697,282.6,0.015404,1.7,0.3975,89.96,430.0,8.05,0.38775,6116.0,4.444,1.008,1.025,CANDIDATE
7.72966941,2.091,426.7,0.02003,2.1,0.0771,88.24,927.0,174.28,3.2674,5947.0,4.481,0.962,1.022,CANDIDATE
